PK_ID,HTTPS,Result,Details,UpdatedURL
529205,https://docs.google.com/spreadsheets/d/12wI15kQAuUmAyUgNTYDJS_MrsSASt4yuKL2ElBglb-g/edit?usp=sharing ,Success,,
529206,https://docs.google.com/spreadsheets/d/12wI15kQAuUmAyUgNTYDJS_MrsSASt4yuKL2ElBglb-g/edit?usp=sharing ,Success,,
529207,https://docs.google.com/spreadsheets/d/12wI15kQAuUmAyUgNTYDJS_MrsSASt4yuKL2ElBglb-g/edit?usp=sharing ,Success,,
529208,https://docs.google.com/spreadsheets/d/12wI15kQAuUmAyUgNTYDJS_MrsSASt4yuKL2ElBglb-g/edit?usp=sharing ,Success,,
532775,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532818,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532778,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532779,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532780,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532783,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532784,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532785,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532786,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532787,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532788,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532789,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532790,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532791,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532792,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532793,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532794,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532796,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532797,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532798,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532799,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532801,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532802,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532803,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532804,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532805,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532807,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532809,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532810,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532814,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532815,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532816,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532817,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
532776,https://docs.google.com/spreadsheets/d/1_NoI1rL3EyeJAzvOGRYgMFmqvUdDL9Owk52WODXHFWI/edit?usp=sharing,Success,,
503772,https://drive.google.com/file/d/0BxYVgFrwK9yiNThKODlpeTI3eFU/edit?usp=sharing,Success,,
503772,https://drive.google.com/file/d/0BxYVgFrwK9yiNThKODlpeTI3eFU/edit?usp=sharing,Success,,
594350,https://drive.google.com/file/d/1FBi-07IBzYQ0BOhgH0R0OJlZWkKEQmt7/view?usp=sharing,Success,,
594175,https://drive.google.com/file/d/1JHqc7qXKh02VLji3u7EIstEOMtL2LGvs/view?usp=sharing,Success,,
595212,https://drive.google.com/file/d/1gHU4V7aQmy0ALS8pyGYo1mbQvj8Pu5kt/view?usp=sharing,Success,,
594853,https://drive.google.com/file/d/1hOxsyH9IWkmRHQTzw9XRt2gG8q8jReb5/view?usp=sharing,Success,,
595244,https://drive.google.com/file/d/1idlcM0pMCfLqxBYZFO3tPwc8PKUJ6FXh/view?usp=sharing,Success,,
592183,https://drive.google.com/file/d/1lfUxxesEdaFEKL2QRR_KW2aO-ONXuGp8/view?usp=sharing,Success,,
592211,https://drive.google.com/file/d/1z4xLnNyfauUvaM5IVefr8Eytr9ZwZCiN/view?usp=sharing,Success,,
554450,https://forio.com/simulate/jdarkow/logistic-growth-darkow-v2/simulation/#,Success,,
554449,https://forio.com/simulate/jdarkow/logistic-growth-darkow-v2/simulation/#,Success,,
552310,https://glmeducation.com/wp-content/uploads/edison-equations/mp.college-roi/A-equals-P-multby-1-plus-r-divby-n-multby-n-multby-t.png,Success,,
528561,https://https://labs.edynamiclearning.com/edl012_6599/04.html,Failed,Failed to establish a connection,
537998,https://images.northwestern.edu/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library,Redirected,URL should be updated to match Redirected URL,https://dc.library.northwestern.edu/
572531,https://interestingengineering.com/how-the-first-and-second-industrial-revolutions-changed-our-world,Success,,
527613,https://labs.edynamiclearning.com/edl001_6043/01.html,Success,,
527614,https://labs.edynamiclearning.com/edl001_6043/02.html,Success,,
527615,https://labs.edynamiclearning.com/edl001_6043/03.html,Success,,
527322,https://labs.edynamiclearning.com/edl001_6043/04.html,Success,,
527323,https://labs.edynamiclearning.com/edl001_6043/05.html,Success,,
527324,https://labs.edynamiclearning.com/edl001_6043/06.html,Success,,
527325,https://labs.edynamiclearning.com/edl001_6043/07.html,Success,,
527326,https://labs.edynamiclearning.com/edl001_6043/08.html,Success,,
527278,https://labs.edynamiclearning.com/edl002_1760/01.html,Success,,
527270,https://labs.edynamiclearning.com/edl002_1760/01.html,Success,,
527271,https://labs.edynamiclearning.com/edl002_1760/02.html,Success,,
527279,https://labs.edynamiclearning.com/edl002_1760/02.html,Success,,
527280,https://labs.edynamiclearning.com/edl002_1760/03.html,Success,,
527272,https://labs.edynamiclearning.com/edl002_1760/03.html,Success,,
527273,https://labs.edynamiclearning.com/edl002_1760/04.html,Success,,
527281,https://labs.edynamiclearning.com/edl002_1760/04.html,Success,,
527274,https://labs.edynamiclearning.com/edl002_1760/05.html,Success,,
527282,https://labs.edynamiclearning.com/edl002_1760/05.html,Success,,
527275,https://labs.edynamiclearning.com/edl002_1760/06.html,Success,,
527283,https://labs.edynamiclearning.com/edl002_1760/06.html,Success,,
527284,https://labs.edynamiclearning.com/edl002_1760/07.html,Success,,
527276,https://labs.edynamiclearning.com/edl002_1760/07.html,Success,,
527285,https://labs.edynamiclearning.com/edl002_1760/08.html,Success,,
527277,https://labs.edynamiclearning.com/edl002_1760/08.html,Success,,
527521,https://labs.edynamiclearning.com/edl003_7594/01-17.html,Success,,
527522,https://labs.edynamiclearning.com/edl003_7594/02.html,Success,,
527523,https://labs.edynamiclearning.com/edl003_7594/03-17.html,Success,,
527524,https://labs.edynamiclearning.com/edl003_7594/04.html,Success,,
527525,https://labs.edynamiclearning.com/edl003_7594/05-17.html,Success,,
527526,https://labs.edynamiclearning.com/edl003_7594/06-17.html,Success,,
527527,https://labs.edynamiclearning.com/edl003_7594/07-17.html,Success,,
527649,https://labs.edynamiclearning.com/edl003_7594/08-17.html,Success,,
526147,https://labs.edynamiclearning.com/edl004_9927/01.html,Success,,
527464,https://labs.edynamiclearning.com/edl004_9927/01.html,Success,,
527465,https://labs.edynamiclearning.com/edl004_9927/02-17.html,Success,,
526160,https://labs.edynamiclearning.com/edl004_9927/02-17.html,Success,,
526172,https://labs.edynamiclearning.com/edl004_9927/03.html,Success,,
527466,https://labs.edynamiclearning.com/edl004_9927/03.html,Success,,
526176,https://labs.edynamiclearning.com/edl004_9927/04-17.html,Success,,
527467,https://labs.edynamiclearning.com/edl004_9927/04-17.html,Success,,
527468,https://labs.edynamiclearning.com/edl004_9927/05.html,Success,,
526186,https://labs.edynamiclearning.com/edl004_9927/05.html,Success,,
526189,https://labs.edynamiclearning.com/edl004_9927/06.html,Success,,
527469,https://labs.edynamiclearning.com/edl004_9927/06.html,Success,,
526190,https://labs.edynamiclearning.com/edl004_9927/07-17.html,Success,,
527470,https://labs.edynamiclearning.com/edl004_9927/07-17.html,Success,,
526191,https://labs.edynamiclearning.com/edl004_9927/08-17.html,Success,,
527471,https://labs.edynamiclearning.com/edl004_9927/08-17.html,Success,,
527327,https://labs.edynamiclearning.com/edl005_7835/01.html,Success,,
527328,https://labs.edynamiclearning.com/edl005_7835/02.html,Success,,
527329,https://labs.edynamiclearning.com/edl005_7835/03.html,Success,,
527330,https://labs.edynamiclearning.com/edl005_7835/04.html,Success,,
527331,https://labs.edynamiclearning.com/edl005_7835/05.html,Success,,
527267,https://labs.edynamiclearning.com/edl005_7835/06.html,Success,,
527268,https://labs.edynamiclearning.com/edl005_7835/07.html,Success,,
527269,https://labs.edynamiclearning.com/edl005_7835/08.html,Success,,
527286,https://labs.edynamiclearning.com/edl006_2759/01.html,Success,,
527294,https://labs.edynamiclearning.com/edl006_2759/01.html,Success,,
527287,https://labs.edynamiclearning.com/edl006_2759/02.html,Success,,
527295,https://labs.edynamiclearning.com/edl006_2759/02.html,Success,,
527296,https://labs.edynamiclearning.com/edl006_2759/03.html,Success,,
527288,https://labs.edynamiclearning.com/edl006_2759/03.html,Success,,
527297,https://labs.edynamiclearning.com/edl006_2759/04.html,Success,,
527289,https://labs.edynamiclearning.com/edl006_2759/04.html,Success,,
527290,https://labs.edynamiclearning.com/edl006_2759/05.html,Success,,
527298,https://labs.edynamiclearning.com/edl006_2759/05.html,Success,,
527299,https://labs.edynamiclearning.com/edl006_2759/06.html,Success,,
527291,https://labs.edynamiclearning.com/edl006_2759/06.html,Success,,
527300,https://labs.edynamiclearning.com/edl006_2759/07.html,Success,,
527292,https://labs.edynamiclearning.com/edl006_2759/07.html,Success,,
527293,https://labs.edynamiclearning.com/edl006_2759/08.html,Success,,
527301,https://labs.edynamiclearning.com/edl006_2759/08.html,Success,,
527733,https://labs.edynamiclearning.com/edl008_2707/01.html,Success,,
527734,https://labs.edynamiclearning.com/edl008_2707/02.html,Success,,
527735,https://labs.edynamiclearning.com/edl008_2707/03.html,Success,,
527768,https://labs.edynamiclearning.com/edl008_2707/04.html,Success,,
527769,https://labs.edynamiclearning.com/edl008_2707/05.html,Success,,
527770,https://labs.edynamiclearning.com/edl008_2707/06.html,Success,,
527771,https://labs.edynamiclearning.com/edl008_2707/07.html,Success,,
527772,https://labs.edynamiclearning.com/edl008_2707/08.html,Success,,
527696,https://labs.edynamiclearning.com/edl009_3279/01.html,Success,,
527697,https://labs.edynamiclearning.com/edl009_3279/02.html,Success,,
527698,https://labs.edynamiclearning.com/edl009_3279/03.html,Success,,
527699,https://labs.edynamiclearning.com/edl009_3279/04.html,Success,,
527700,https://labs.edynamiclearning.com/edl009_3279/05.html,Success,,
527701,https://labs.edynamiclearning.com/edl009_3279/06.html,Success,,
527702,https://labs.edynamiclearning.com/edl009_3279/07.html,Success,,
527818,https://labs.edynamiclearning.com/edl009_3279/08.html,Success,,
527897,https://labs.edynamiclearning.com/edl011_6988/01.html,Success,,
527935,https://labs.edynamiclearning.com/edl011_6988/01.html,Success,,
527898,https://labs.edynamiclearning.com/edl011_6988/02.html,Success,,
527936,https://labs.edynamiclearning.com/edl011_6988/02.html,Success,,
527937,https://labs.edynamiclearning.com/edl011_6988/03.html,Success,,
527899,https://labs.edynamiclearning.com/edl011_6988/03.html,Success,,
527930,https://labs.edynamiclearning.com/edl011_6988/04.html,Success,,
527938,https://labs.edynamiclearning.com/edl011_6988/04.html,Success,,
527931,https://labs.edynamiclearning.com/edl011_6988/05.html,Success,,
527939,https://labs.edynamiclearning.com/edl011_6988/05.html,Success,,
527932,https://labs.edynamiclearning.com/edl011_6988/06.html,Success,,
527974,https://labs.edynamiclearning.com/edl011_6988/06.html,Success,,
527933,https://labs.edynamiclearning.com/edl011_6988/07.html,Success,,
527975,https://labs.edynamiclearning.com/edl011_6988/07.html,Success,,
527976,https://labs.edynamiclearning.com/edl011_6988/08.html,Success,,
527934,https://labs.edynamiclearning.com/edl011_6988/08.html,Success,,
528558,https://labs.edynamiclearning.com/edl012_6599/01.html,Success,,
528559,https://labs.edynamiclearning.com/edl012_6599/02.html,Success,,
528560,https://labs.edynamiclearning.com/edl012_6599/03.html,Success,,
528561,https://labs.edynamiclearning.com/edl012_6599/04.html,Success,,
528562,https://labs.edynamiclearning.com/edl012_6599/05.html,Success,,
528563,https://labs.edynamiclearning.com/edl012_6599/06.html,Success,,
528564,https://labs.edynamiclearning.com/edl012_6599/07.html,Success,,
528565,https://labs.edynamiclearning.com/edl012_6599/08.html,Success,,
551672,https://labs.edynamiclearning.com/edl013_6375/unit/01/Lesson03.html,Success,,
551673,https://labs.edynamiclearning.com/edl013_6375/unit/01/Lesson04.html,Success,,
527650,https://labs.edynamiclearning.com/edl013_6375/unit/02/Lesson03.html,Success,,
527778,https://labs.edynamiclearning.com/edl013_6375/unit/02/Lesson04.html,Success,,
527651,https://labs.edynamiclearning.com/edl013_6375/unit/03/Lesson03.html,Success,,
527779,https://labs.edynamiclearning.com/edl013_6375/unit/03/Lesson04.html,Success,,
527780,https://labs.edynamiclearning.com/edl013_6375/unit/04/Lesson03.html,Success,,
527652,https://labs.edynamiclearning.com/edl013_6375/unit/04/Lesson04.html,Success,,
527653,https://labs.edynamiclearning.com/edl013_6375/unit/05/Lesson03.html,Success,,
527781,https://labs.edynamiclearning.com/edl013_6375/unit/05/Lesson04.html,Success,,
527654,https://labs.edynamiclearning.com/edl013_6375/unit/06/Lesson03.html,Success,,
527782,https://labs.edynamiclearning.com/edl013_6375/unit/06/Lesson04.html,Success,,
527783,https://labs.edynamiclearning.com/edl013_6375/unit/07/Lesson03.html,Success,,
527655,https://labs.edynamiclearning.com/edl013_6375/unit/07/Lesson04.html,Success,,
527656,https://labs.edynamiclearning.com/edl013_6375/unit/08/Lesson03.html,Success,,
527784,https://labs.edynamiclearning.com/edl013_6375/unit/08/Lesson04.html,Success,,
527785,https://labs.edynamiclearning.com/edl013_6375/unit/09/Lesson03.html,Success,,
527657,https://labs.edynamiclearning.com/edl013_6375/unit/09/Lesson04.html,Success,,
527658,https://labs.edynamiclearning.com/edl013_6375/unit/10/Lesson03.html,Success,,
527786,https://labs.edynamiclearning.com/edl013_6375/unit/10/Lesson04.html,Success,,
527941,https://labs.edynamiclearning.com/edl014_9342/01.html,Success,,
527819,https://labs.edynamiclearning.com/edl014_9342/01.html,Success,,
527820,https://labs.edynamiclearning.com/edl014_9342/02.html,Success,,
527942,https://labs.edynamiclearning.com/edl014_9342/02.html,Success,,
527943,https://labs.edynamiclearning.com/edl014_9342/03.html,Success,,
527821,https://labs.edynamiclearning.com/edl014_9342/03.html,Success,,
527944,https://labs.edynamiclearning.com/edl014_9342/04.html,Success,,
527822,https://labs.edynamiclearning.com/edl014_9342/04.html,Success,,
527945,https://labs.edynamiclearning.com/edl014_9342/05.html,Success,,
527823,https://labs.edynamiclearning.com/edl014_9342/05.html,Success,,
527824,https://labs.edynamiclearning.com/edl014_9342/06.html,Success,,
527946,https://labs.edynamiclearning.com/edl014_9342/06.html,Success,,
527825,https://labs.edynamiclearning.com/edl014_9342/07.html,Success,,
527947,https://labs.edynamiclearning.com/edl014_9342/07.html,Success,,
527948,https://labs.edynamiclearning.com/edl014_9342/08.html,Success,,
527826,https://labs.edynamiclearning.com/edl014_9342/08.html,Success,,
527827,https://labs.edynamiclearning.com/edl014_9342/09-17.html,Success,,
527940,https://labs.edynamiclearning.com/edl014_9342/10-17.html,Success,,
527978,https://labs.edynamiclearning.com/edl015_1077/unit/02/Study_questions.html,Success,,
527979,https://labs.edynamiclearning.com/edl015_1077/unit/03/Study_questions.html,Success,,
527980,https://labs.edynamiclearning.com/edl015_1077/unit/04/Study_questions.html,Success,,
527982,https://labs.edynamiclearning.com/edl015_1077/unit/06/Study_questions.html,Success,,
527981,https://labs.edynamiclearning.com/edl015_1077/unit/07/Study_questions.html,Success,,
527977,https://labs.edynamiclearning.com/edl015_1077/unit/08/Study_questions.html,Success,,
527567,https://labs.edynamiclearning.com/edl016_2150/01.html,Success,,
527568,https://labs.edynamiclearning.com/edl016_2150/02.html,Success,,
527569,https://labs.edynamiclearning.com/edl016_2150/03.html,Success,,
527570,https://labs.edynamiclearning.com/edl016_2150/04.html,Success,,
527571,https://labs.edynamiclearning.com/edl016_2150/05.html,Success,,
527736,https://labs.edynamiclearning.com/edl016_2150/06.html,Success,,
527737,https://labs.edynamiclearning.com/edl016_2150/07.html,Success,,
527738,https://labs.edynamiclearning.com/edl016_2150/08.html,Success,,
527739,https://labs.edynamiclearning.com/edl018_2279/01.html,Success,,
527740,https://labs.edynamiclearning.com/edl018_2279/02.html,Success,,
527741,https://labs.edynamiclearning.com/edl018_2279/03.html,Success,,
527742,https://labs.edynamiclearning.com/edl018_2279/04.html,Success,,
527743,https://labs.edynamiclearning.com/edl018_2279/05.html,Success,,
527744,https://labs.edynamiclearning.com/edl018_2279/06.html,Success,,
527745,https://labs.edynamiclearning.com/edl018_2279/07.html,Success,,
527693,https://labs.edynamiclearning.com/edl018_2279/08.html,Success,,
527694,https://labs.edynamiclearning.com/edl018_2279/09.html,Success,,
527695,https://labs.edynamiclearning.com/edl018_2279/10.html,Success,,
527472,https://labs.edynamiclearning.com/edl021_5550/01.html,Success,,
527473,https://labs.edynamiclearning.com/edl021_5550/02.html,Success,,
527508,https://labs.edynamiclearning.com/edl021_5550/03.html,Success,,
527509,https://labs.edynamiclearning.com/edl021_5550/04.html,Success,,
527510,https://labs.edynamiclearning.com/edl021_5550/05.html,Success,,
527511,https://labs.edynamiclearning.com/edl021_5550/06.html,Success,,
527512,https://labs.edynamiclearning.com/edl021_5550/07.html,Success,,
527513,https://labs.edynamiclearning.com/edl021_5550/08.html,Success,,
527787,https://labs.edynamiclearning.com/edl023_8901/01.html,Success,,
527900,https://labs.edynamiclearning.com/edl023_8901/02.html,Success,,
527901,https://labs.edynamiclearning.com/edl023_8901/03.html,Success,,
527902,https://labs.edynamiclearning.com/edl023_8901/04.html,Success,,
527903,https://labs.edynamiclearning.com/edl023_8901/05.html,Success,,
527904,https://labs.edynamiclearning.com/edl023_8901/06.html,Success,,
527905,https://labs.edynamiclearning.com/edl023_8901/07.html,Success,,
527906,https://labs.edynamiclearning.com/edl023_8901/08.html,Success,,
527312,https://labs.edynamiclearning.com/edl024_6457/01.html,Success,,
527313,https://labs.edynamiclearning.com/edl024_6457/02.html,Success,,
527314,https://labs.edynamiclearning.com/edl024_6457/03.html,Success,,
527315,https://labs.edynamiclearning.com/edl024_6457/04.html,Success,,
527316,https://labs.edynamiclearning.com/edl024_6457/05.html,Success,,
527317,https://labs.edynamiclearning.com/edl024_6457/06.html,Success,,
527318,https://labs.edynamiclearning.com/edl024_6457/07-17.html,Success,,
527319,https://labs.edynamiclearning.com/edl024_6457/08.html,Success,,
527320,https://labs.edynamiclearning.com/edl024_6457/09.html,Success,,
527321,https://labs.edynamiclearning.com/edl024_6457/10.html,Success,,
527481,https://labs.edynamiclearning.com/edl025_5301/01.html,Success,,
527482,https://labs.edynamiclearning.com/edl025_5301/02.html,Success,,
527483,https://labs.edynamiclearning.com/edl025_5301/03.html,Success,,
527859,https://labs.edynamiclearning.com/edl025_5301/04.html,Success,,
527860,https://labs.edynamiclearning.com/edl025_5301/05.html,Success,,
527861,https://labs.edynamiclearning.com/edl025_5301/06.html,Success,,
527862,https://labs.edynamiclearning.com/edl025_5301/07.html,Success,,
527863,https://labs.edynamiclearning.com/edl025_5301/08.html,Success,,
527907,https://labs.edynamiclearning.com/edl026_4016/01.html,Success,,
527908,https://labs.edynamiclearning.com/edl026_4016/02.html,Success,,
527909,https://labs.edynamiclearning.com/edl026_4016/03.html,Success,,
527562,https://labs.edynamiclearning.com/edl026_4016/04.html,Success,,
527563,https://labs.edynamiclearning.com/edl026_4016/05.html,Success,,
527564,https://labs.edynamiclearning.com/edl026_4016/06.html,Success,,
527565,https://labs.edynamiclearning.com/edl026_4016/07.html,Success,,
527566,https://labs.edynamiclearning.com/edl026_4016/08.html,Success,,
527439,https://labs.edynamiclearning.com/edl027_8860/01.html,Success,,
527474,https://labs.edynamiclearning.com/edl027_8860/02.html,Success,,
527475,https://labs.edynamiclearning.com/edl027_8860/03.html,Success,,
527476,https://labs.edynamiclearning.com/edl027_8860/04.html,Success,,
527477,https://labs.edynamiclearning.com/edl027_8860/05.html,Success,,
527478,https://labs.edynamiclearning.com/edl027_8860/06.html,Success,,
527479,https://labs.edynamiclearning.com/edl027_8860/07.html,Success,,
527480,https://labs.edynamiclearning.com/edl027_8860/08.html,Success,,
527514,https://labs.edynamiclearning.com/edl028_1821/01.html,Success,,
527515,https://labs.edynamiclearning.com/edl028_1821/02.html,Success,,
527516,https://labs.edynamiclearning.com/edl028_1821/03.html,Success,,
527517,https://labs.edynamiclearning.com/edl028_1821/04.html,Success,,
527552,https://labs.edynamiclearning.com/edl028_1821/05.html,Success,,
527553,https://labs.edynamiclearning.com/edl028_1821/06.html,Success,,
527554,https://labs.edynamiclearning.com/edl028_1821/07.html,Success,,
527555,https://labs.edynamiclearning.com/edl028_1821/08.html,Success,,
527983,https://labs.edynamiclearning.com/edl029_2943/01.html,Success,,
527353,https://labs.edynamiclearning.com/edl029_2943/01.html,Success,,
527344,https://labs.edynamiclearning.com/edl029_2943/02.html,Success,,
527386,https://labs.edynamiclearning.com/edl029_2943/02.html,Success,,
527387,https://labs.edynamiclearning.com/edl029_2943/03.html,Success,,
527345,https://labs.edynamiclearning.com/edl029_2943/03.html,Success,,
527346,https://labs.edynamiclearning.com/edl029_2943/04.html,Success,,
527388,https://labs.edynamiclearning.com/edl029_2943/04.html,Success,,
527347,https://labs.edynamiclearning.com/edl029_2943/05.html,Success,,
527389,https://labs.edynamiclearning.com/edl029_2943/05.html,Success,,
527390,https://labs.edynamiclearning.com/edl029_2943/06.html,Success,,
527348,https://labs.edynamiclearning.com/edl029_2943/06.html,Success,,
527349,https://labs.edynamiclearning.com/edl029_2943/07.html,Success,,
527391,https://labs.edynamiclearning.com/edl029_2943/07.html,Success,,
527350,https://labs.edynamiclearning.com/edl029_2943/08.html,Success,,
527392,https://labs.edynamiclearning.com/edl029_2943/08.html,Success,,
527351,https://labs.edynamiclearning.com/edl029_2943/09.html,Success,,
527393,https://labs.edynamiclearning.com/edl029_2943/09.html,Success,,
527352,https://labs.edynamiclearning.com/edl029_2943/10.html,Success,,
527394,https://labs.edynamiclearning.com/edl029_2943/10.html,Success,,
527602,https://labs.edynamiclearning.com/edl030_6780/01.html,Success,,
527603,https://labs.edynamiclearning.com/edl030_6780/02.html,Success,,
527604,https://labs.edynamiclearning.com/edl030_6780/03.html,Success,,
527605,https://labs.edynamiclearning.com/edl030_6780/04.html,Success,,
527639,https://labs.edynamiclearning.com/edl030_6780/05.html,Success,,
527640,https://labs.edynamiclearning.com/edl030_6780/06.html,Success,,
527641,https://labs.edynamiclearning.com/edl030_6780/07.html,Success,,
527642,https://labs.edynamiclearning.com/edl030_6780/08.html,Success,,
527233,https://labs.edynamiclearning.com/edl031_8902/unit/03/Project_1.html,Success,,
526041,https://labs.edynamiclearning.com/edl034_3313/01.html,Success,,
526054,https://labs.edynamiclearning.com/edl034_3313/02.html,Success,,
526058,https://labs.edynamiclearning.com/edl034_3313/03.html,Success,,
526069,https://labs.edynamiclearning.com/edl034_3313/04.html,Success,,
526073,https://labs.edynamiclearning.com/edl034_3313/05.html,Success,,
526089,https://labs.edynamiclearning.com/edl034_3313/06.html,Success,,
526096,https://labs.edynamiclearning.com/edl034_3313/07.html,Success,,
526103,https://labs.edynamiclearning.com/edl034_3313/08.html,Success,,
526110,https://labs.edynamiclearning.com/edl034_3313/09.html,Success,,
526146,https://labs.edynamiclearning.com/edl034_3313/10.html,Success,,
527773,https://labs.edynamiclearning.com/edl035_5720/01.html,Success,,
527774,https://labs.edynamiclearning.com/edl035_5720/02.html,Success,,
527775,https://labs.edynamiclearning.com/edl035_5720/03.html,Success,,
527776,https://labs.edynamiclearning.com/edl035_5720/04.html,Success,,
527777,https://labs.edynamiclearning.com/edl035_5720/05.html,Success,,
527808,https://labs.edynamiclearning.com/edl035_5720/06.html,Success,,
527809,https://labs.edynamiclearning.com/edl035_5720/07.html,Success,,
527810,https://labs.edynamiclearning.com/edl035_5720/08.html,Success,,
527811,https://labs.edynamiclearning.com/edl035_5720/09.html,Success,,
527812,https://labs.edynamiclearning.com/edl035_5720/10.html,Success,,
527813,https://labs.edynamiclearning.com/edl035_5720/11.html,Success,,
527814,https://labs.edynamiclearning.com/edl035_5720/12.html,Success,,
527145,https://labs.edynamiclearning.com/edl035_5720/unit/03/Assignment.html,Success,,
527146,https://labs.edynamiclearning.com/edl035_5720/unit/04/Assignment.html,Success,,
527147,https://labs.edynamiclearning.com/edl035_5720/unit/06/Assignment.html,Success,,
