USERS_ID,SUBMITTED_TIMESTAMP,PK_ID,NAME_FIELD,PATH,
132961,09-SEP-20 04.46.24.873000000 PM,1117990,62136237023__7CD54938-6F69-454D-8F54-7C8E84F44F66.MOV,http://52.252.6.133/suite/repository/workspace/Users/132961/Assessment Attempt Attachments/21747159/382801/62136237023__7CD54938-6F69-454D-8F54-7C8E84F44F66.MOV,Success
84635,09-SEP-20 04.46.03.015000000 PM,1118008,Heros_Journey_Diagram_Worksheet_Step3.pdf,http://52.252.6.133/suite/repository/workspace/Users/130867/Assessment Attempt Attachments/21747130/408744/Heros_Journey_Diagram_Worksheet_Step3.pdf,Success
178617,09-SEP-20 04.45.31.094000000 PM,1118006,BIO1-Scientific-Method_Step4_Sci_Method_Pratice-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/178617/Assessment Attempt Attachments/21748021/390292/BIO1-Scientific-Method_Step4_Sci_Method_Pratice-Worksheet.pdf,Success
178617,09-SEP-20 04.45.31.094000000 PM,1117999,BIO1-Scientific-Method_Step2_Times_and_Troubles_Sci_Method-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/178617/Assessment Attempt Attachments/21748021/390290/BIO1-Scientific-Method_Step2_Times_and_Troubles_Sci_Method-Worksheet.pdf,Success
178617,09-SEP-20 04.45.31.094000000 PM,1117994,BIO1-Scientific-Method_Step1_How_Simple_Ideas_Lead_to_Scientific_Discoveries-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/178617/Assessment Attempt Attachments/21748021/390156/BIO1-Scientific-Method_Step1_How_Simple_Ideas_Lead_to_Scientific_Discoveries-Worksheet.pdf,Success
174963,09-SEP-20 04.45.26.752000000 PM,1117952,IMG_2841.jpg,http://52.252.6.133/suite/repository/workspace/Users/174963/Assessment Attempt Attachments/21693943/38703/IMG_2841.jpg,Success
174963,09-SEP-20 04.45.26.752000000 PM,1118005,IMG_2842.jpg,http://52.252.6.133/suite/repository/workspace/Users/174963/Assessment Attempt Attachments/21693943/45939/IMG_2842.jpg,Success
155604,09-SEP-20 04.44.29.728000000 PM,1118004,HS_Health_PE_P2_L5_FitnessChallenge.docx,http://52.252.6.133/suite/repository/workspace/Users/155604/Assessment Attempt Attachments/21725043/317037/HS_Health_PE_P2_L5_FitnessChallenge.docx,Success
172226,09-SEP-20 04.42.45.980000000 PM,1117968,GOV1-Independent-Study_ExternalInvestigation-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/172226/Assessment Attempt Attachments/21747765/392767/GOV1-Independent-Study_ExternalInvestigation-Worksheet.pdf,Success
128619,09-SEP-20 04.42.39.890000000 PM,1117995,Walnut St 2.m4a,http://52.252.6.133/suite/repository/workspace/Users/128619/Assessment Attempt Attachments/21747814/428866/Walnut St 2.m4a,Success
86355,09-SEP-20 04.42.33.579000000 PM,1117956,Vocaroo 09 Sep 2020 12_28_49 EDT 1elmE7YNHHpn.mp3,http://52.252.6.133/suite/repository/workspace/Users/86355/Assessment Attempt Attachments/21676667/397969/Vocaroo 09 Sep 2020 12_28_49 EDT 1elmE7YNHHpn.mp3,Success
86355,09-SEP-20 04.42.33.579000000 PM,1117983,Vocaroo 09 Sep 2020 12_38_27 EDT 1d8ID6tNEl55.mp3,http://52.252.6.133/suite/repository/workspace/Users/86355/Assessment Attempt Attachments/21676667/398264/Vocaroo 09 Sep 2020 12_38_27 EDT 1d8ID6tNEl55.mp3,Success
85833,09-SEP-20 04.41.30.016000000 PM,1117991,PersuasiveEssay_OpenTopic_Template.pdf,http://52.252.6.133/suite/repository/workspace/Users/85833/Assessment Attempt Attachments/21746741/354568/PersuasiveEssay_OpenTopic_Template.pdf,Success
176679,09-SEP-20 04.40.52.618000000 PM,1117989,Vocaroo 09 Sep 2020 12_38_19 EDT 199jeUkb6nht.mp3,http://52.252.6.133/suite/repository/workspace/Users/176679/Assessment Attempt Attachments/21725383/354813/Vocaroo 09 Sep 2020 12_38_19 EDT 199jeUkb6nht.mp3,Success
176679,09-SEP-20 04.40.52.618000000 PM,1117880,AutobiographicalNarrative_Template (1).docx,http://52.252.6.133/suite/repository/workspace/Users/176679/Assessment Attempt Attachments/21725383/354813/AutobiographicalNarrative_Template (1).docx,Success
178933,09-SEP-20 04.40.10.972000000 PM,1117987,Showtime.pdf,http://52.252.6.133/suite/repository/workspace/Users/178933/Assessment Attempt Attachments/21731371/457115/Showtime.pdf,Success
178933,09-SEP-20 04.40.10.972000000 PM,1117949,Showtime.pdf,http://52.252.6.133/suite/repository/workspace/Users/178933/Assessment Attempt Attachments/21731371/457115/Showtime.pdf,Success
149643,09-SEP-20 04.39.49.417000000 PM,1117984,history mural project .pdf,http://52.252.6.133/suite/repository/workspace/Users/149643/Assessment Attempt Attachments/21711942/427410/history mural project .pdf,Success
178724,09-SEP-20 04.39.47.921000000 PM,1117985,log.pdf,http://52.252.6.133/suite/repository/workspace/Users/178724/Assessment Attempt Attachments/21747939/457115/log.pdf,Success
171586,09-SEP-20 04.38.49.964000000 PM,1117841,Mural-Design_Action_Project_Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/171586/Assessment Attempt Attachments/21745388/427409/Mural-Design_Action_Project_Worksheet.pdf,Success
147175,09-SEP-20 04.38.03.741000000 PM,1117971,525ED139-655F-4DC9-B84E-7C2EFAD2C9B8.png,http://52.252.6.133/suite/repository/workspace/Users/147175/Assessment Attempt Attachments/21615300/317037/525ED139-655F-4DC9-B84E-7C2EFAD2C9B8.png,Success
147175,09-SEP-20 04.38.03.741000000 PM,1117970,1E019E7A-88B7-4AEC-BBD3-3302177D573B.png,http://52.252.6.133/suite/repository/workspace/Users/147175/Assessment Attempt Attachments/21615300/317037/1E019E7A-88B7-4AEC-BBD3-3302177D573B.png,Success
147175,09-SEP-20 04.38.03.741000000 PM,1117967,82BA4A18-323A-4591-931E-D6C48CCA4D53.png,http://52.252.6.133/suite/repository/workspace/Users/147175/Assessment Attempt Attachments/21615300/317037/82BA4A18-323A-4591-931E-D6C48CCA4D53.png,Success
147175,09-SEP-20 04.38.03.741000000 PM,1117969,322DE2B1-88FF-414B-9E48-FDA633CB9299.png,http://52.252.6.133/suite/repository/workspace/Users/147175/Assessment Attempt Attachments/21615300/317037/322DE2B1-88FF-414B-9E48-FDA633CB9299.png,Success
177619,09-SEP-20 04.37.24.774000000 PM,1117978,BIO1-Scientific-Method_Unify-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/177619/Assessment Attempt Attachments/21740702/390153/BIO1-Scientific-Method_Unify-Worksheet.pdf,Success
179659,09-SEP-20 04.36.19.766000000 PM,1117973,BIO1-Scientific-Method_Video-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/179659/Assessment Attempt Attachments/21746493/390152/BIO1-Scientific-Method_Video-Worksheet.pdf,Success
179659,09-SEP-20 04.36.19.766000000 PM,1117977,BIO1-Scientific-Method_Unify-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/179659/Assessment Attempt Attachments/21746493/390153/BIO1-Scientific-Method_Unify-Worksheet.pdf,Success
172381,09-SEP-20 04.34.32.730000000 PM,1117972,Desmos _ Graphing Calculator.PDF,http://52.252.6.133/suite/repository/workspace/Users/172381/Assessment Attempt Attachments/21746898/92201/Desmos _ Graphing Calculator.PDF,Success
178714,09-SEP-20 04.33.58.260000000 PM,1117966,activity plan.pdf,http://52.252.6.133/suite/repository/workspace/Users/178714/Assessment Attempt Attachments/21747294/457115/activity plan.pdf,Success
175141,09-SEP-20 04.32.34.811000000 PM,1117960,Gecko ExperimentG.pptx,http://52.252.6.133/suite/repository/workspace/Users/175141/Assessment Attempt Attachments/21745179/390294/Gecko ExperimentG.pptx,Success
131375,09-SEP-20 04.32.33.779000000 PM,1117804,BIO1-Scientific-Method_Video-Worksheet (1).pdf,http://52.252.6.133/suite/repository/workspace/Users/131375/Assessment Attempt Attachments/21673277/390152/BIO1-Scientific-Method_Video-Worksheet (1).pdf,Success
131375,09-SEP-20 04.32.33.779000000 PM,1117963,Unifying themes.pdf,http://52.252.6.133/suite/repository/workspace/Users/131375/Assessment Attempt Attachments/21673277/390153/Unifying themes.pdf,Success
177617,09-SEP-20 04.30.55.339000000 PM,1117961,WS1.EDHS.PE001.X.9.pdf,http://52.252.6.133/suite/repository/workspace/Users/130867/Assessment Attempt Attachments/21747484/457115/WS1.EDHS.PE001.X.9.pdf,Success
177060,09-SEP-20 04.29.46.959000000 PM,1117959,PE Plan.pdf,http://52.252.6.133/suite/repository/workspace/Users/177060/Assessment Attempt Attachments/21726105/457115/PE Plan.pdf,500
171912,09-SEP-20 04.29.14.609000000 PM,1117957,BIO1-Scientific-Method_Action-Project-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/171912/Assessment Attempt Attachments/21747383/390294/BIO1-Scientific-Method_Action-Project-Worksheet.pdf,Success
170595,09-SEP-20 04.29.09.869000000 PM,1117921,thumbnail_IMG_1055.jpg,http://52.252.6.133/suite/repository/workspace/Users/170595/Assessment Attempt Attachments/21744152/39247/thumbnail_IMG_1055.jpg,Success
170595,09-SEP-20 04.29.09.869000000 PM,1117909,thumbnail_IMG_1052.jpg,http://52.252.6.133/suite/repository/workspace/Users/170595/Assessment Attempt Attachments/21744152/39241/thumbnail_IMG_1052.jpg,Success
170595,09-SEP-20 04.29.09.869000000 PM,1117904,thumbnail_IMG_1051.jpg,http://52.252.6.133/suite/repository/workspace/Users/170595/Assessment Attempt Attachments/21744152/39235/thumbnail_IMG_1051.jpg,Success
170595,09-SEP-20 04.29.09.869000000 PM,1117893,thumbnail_IMG_1050.jpg,http://52.252.6.133/suite/repository/workspace/Users/170595/Assessment Attempt Attachments/21744152/39226/thumbnail_IMG_1050.jpg,Success
110303,09-SEP-20 04.28.57.508000000 PM,1117955,ActivityPlan.pdf,http://52.252.6.133/suite/repository/workspace/Users/110303/Assessment Attempt Attachments/21741700/457115/ActivityPlan.pdf,Success
169877,09-SEP-20 04.27.30.517000000 PM,1117950,Vocaroo 09 Sep 2020 12_26_05 EDT 1mmAya3tbSbG.mp3,http://52.252.6.133/suite/repository/workspace/Users/169877/Assessment Attempt Attachments/21745770/398310/Vocaroo 09 Sep 2020 12_26_05 EDT 1mmAya3tbSbG.mp3,Success
169877,09-SEP-20 04.27.30.517000000 PM,1117936,Vocaroo 09 Sep 2020 12_20_53 EDT 1mB6Fit1jAet (1).mp3,http://52.252.6.133/suite/repository/workspace/Users/169877/Assessment Attempt Attachments/21745770/398303/Vocaroo 09 Sep 2020 12_20_53 EDT 1mB6Fit1jAet (1).mp3,Success
169877,09-SEP-20 04.27.30.517000000 PM,1117898,Vocaroo 09 Sep 2020 12_05_06 EDT 14rgePb2Q0Pl.mp3,http://52.252.6.133/suite/repository/workspace/Users/169877/Assessment Attempt Attachments/21745770/398296/Vocaroo 09 Sep 2020 12_05_06 EDT 14rgePb2Q0Pl.mp3,Success
176675,09-SEP-20 04.25.08.766000000 PM,1117941,Sample Essay with Errors.docx,http://52.252.6.133/suite/repository/workspace/Users/176675/Assessment Attempt Attachments/21747234/354813/Sample Essay with Errors.docx,500
171912,09-SEP-20 04.24.05.677000000 PM,1117940,Heros_Journey_Action_Project_Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/171912/Assessment Attempt Attachments/21747300/408699/Heros_Journey_Action_Project_Worksheet.pdf,Success
170383,09-SEP-20 04.23.54.048000000 PM,1117939,AutobiographicalNarrative_Template.docx,http://52.252.6.133/suite/repository/workspace/Users/170383/Assessment Attempt Attachments/21727057/354813/AutobiographicalNarrative_Template.docx,Success
175111,09-SEP-20 04.22.43.468000000 PM,1117932,MLK english drawing.pdf,http://52.252.6.133/suite/repository/workspace/Users/175111/Assessment Attempt Attachments/21745629/408699/MLK english drawing.pdf,Success
175111,09-SEP-20 04.22.43.468000000 PM,1117933,Heros MLK and Spiderman -English.docx,http://52.252.6.133/suite/repository/workspace/Users/175111/Assessment Attempt Attachments/21745629/408699/Heros MLK and Spiderman -English.docx,Success
175111,09-SEP-20 04.22.43.468000000 PM,1117929,Spiderman English drawing.pdf,http://52.252.6.133/suite/repository/workspace/Users/175111/Assessment Attempt Attachments/21745629/408699/Spiderman English drawing.pdf,Success
170114,09-SEP-20 04.22.09.575000000 PM,1117934,Mural-Design_External_Investigation_Worksheet 1.pdf,http://52.252.6.133/suite/repository/workspace/Users/170114/Assessment Attempt Attachments/21670700/427404/Mural-Design_External_Investigation_Worksheet 1.pdf,Success
170114,09-SEP-20 04.22.09.575000000 PM,1117935,(2) Mural-Design_External_Investigation_Worksheet 1.pdf,http://52.252.6.133/suite/repository/workspace/Users/170114/Assessment Attempt Attachments/21670700/427404/(2) Mural-Design_External_Investigation_Worksheet 1.pdf,Success
131154,09-SEP-20 04.21.12.538000000 PM,1117927,BIO1-Scientific-Method_Video-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/131154/Assessment Attempt Attachments/21747019/390152/BIO1-Scientific-Method_Video-Worksheet.pdf,Success
131154,09-SEP-20 04.21.12.538000000 PM,1117931,BIO1-Scientific-Method_Unify-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/131154/Assessment Attempt Attachments/21747019/390153/BIO1-Scientific-Method_Unify-Worksheet.pdf,Success
75509,09-SEP-20 04.20.47.002000000 PM,1117863,BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/75509/Assessment Attempt Attachments/21744337/390154/BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,Success
75509,09-SEP-20 04.20.47.002000000 PM,1117924,BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/75509/Assessment Attempt Attachments/21744337/390155/BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,Success
75509,09-SEP-20 04.20.47.002000000 PM,1117930,BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/75509/Assessment Attempt Attachments/21744337/390289/BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet.pdf,Success
53024,09-SEP-20 04.18.09.773000000 PM,1117923,RUB.EDHS.2019.ELA.X.118.pdf,http://52.252.6.133/suite/repository/workspace/Users/53024/Assessment Attempt Attachments/21746816/459642/RUB.EDHS.2019.ELA.X.118.pdf,Success
172538,09-SEP-20 04.17.40.043000000 PM,1117902,WIN_20200909_12_07_54_Pro.jpg,http://52.252.6.133/suite/repository/workspace/Users/172538/Assessment Attempt Attachments/21741497/12405/WIN_20200909_12_07_54_Pro.jpg,Success
172538,09-SEP-20 04.17.40.043000000 PM,1117922,WIN_20200909_12_17_20_Pro.jpg,http://52.252.6.133/suite/repository/workspace/Users/172538/Assessment Attempt Attachments/21741497/12413/WIN_20200909_12_17_20_Pro.jpg,Success
172538,09-SEP-20 04.17.40.043000000 PM,1117871,WIN_20200909_11_56_31_Pro.jpg,http://52.252.6.133/suite/repository/workspace/Users/172538/Assessment Attempt Attachments/21741497/13125/WIN_20200909_11_56_31_Pro.jpg,Success
172538,09-SEP-20 04.17.40.043000000 PM,1117864,WIN_20200909_11_54_04_Pro.jpg,http://52.252.6.133/suite/repository/workspace/Users/172538/Assessment Attempt Attachments/21741497/160576/WIN_20200909_11_54_04_Pro.jpg,Success
172538,09-SEP-20 04.17.40.043000000 PM,1117856,WIN_20200909_11_50_39_Pro.jpg,http://52.252.6.133/suite/repository/workspace/Users/172538/Assessment Attempt Attachments/21741497/160568/WIN_20200909_11_50_39_Pro.jpg,Success
172538,09-SEP-20 04.17.40.043000000 PM,1117908,WIN_20200909_12_11_57_Pro.jpg,http://52.252.6.133/suite/repository/workspace/Users/172538/Assessment Attempt Attachments/21741497/13112/WIN_20200909_12_11_57_Pro.jpg,Success
172538,09-SEP-20 04.17.40.043000000 PM,1117775,WIN_20200909_11_23_31_Pro.jpg,http://52.252.6.133/suite/repository/workspace/Users/172538/Assessment Attempt Attachments/21741497/12307/WIN_20200909_11_23_31_Pro.jpg,Success
41751,09-SEP-20 04.17.25.331000000 PM,1117920,Tyree Jenkins Archetype Worksheet.jpeg,http://52.252.6.133/suite/repository/workspace/Users/41751/Assessment Attempt Attachments/21744889/408698/Tyree Jenkins Archetype Worksheet.jpeg,Success
175331,09-SEP-20 04.16.58.518000000 PM,1117916,What Is Worth Preserving Project.docx,http://52.252.6.133/suite/repository/workspace/Users/175331/Assessment Attempt Attachments/21746013/427509/What Is Worth Preserving Project.docx,Success
178772,09-SEP-20 04.16.56.234000000 PM,1117917,Hannah Snyder-My 5 tip guide to being a better listener (1).pdf,http://52.252.6.133/suite/repository/workspace/Users/178772/Assessment Attempt Attachments/21745877/427507/Hannah Snyder-My 5 tip guide to being a better listener (1).pdf,500
171090,09-SEP-20 04.16.54.267000000 PM,1117918,cultural universes- sociology.pdf,http://52.252.6.133/suite/repository/workspace/Users/171090/Assessment Attempt Attachments/21735704/354808/cultural universes- sociology.pdf,Success
171408,09-SEP-20 04.16.53.645000000 PM,1117911,What is Worth Preserving.pdf,http://52.252.6.133/suite/repository/workspace/Users/171408/Assessment Attempt Attachments/21686326/427453/What is Worth Preserving.pdf,Success
172002,09-SEP-20 04.16.51.905000000 PM,1117919,Mural-Design_External_Investigation_Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/172002/Assessment Attempt Attachments/21740502/427404/Mural-Design_External_Investigation_Worksheet.pdf,Success
170320,09-SEP-20 04.15.11.240000000 PM,1117876,BIO1-Scientific-Method_Step2_Times_and_Troubles_Sci_Method-Worksheet.docx,http://52.252.6.133/suite/repository/workspace/Users/170320/Assessment Attempt Attachments/21746053/390290/BIO1-Scientific-Method_Step2_Times_and_Troubles_Sci_Method-Worksheet.docx,Success
170320,09-SEP-20 04.15.11.240000000 PM,1117869,BIO1-Scientific-Method_Step1_How_Simple_Ideas_Lead_to_Scientific_Discoveries-Worksheet.docx,http://52.252.6.133/suite/repository/workspace/Users/170320/Assessment Attempt Attachments/21746053/390156/BIO1-Scientific-Method_Step1_How_Simple_Ideas_Lead_to_Scientific_Discoveries-Worksheet.docx,Success
170320,09-SEP-20 04.15.11.240000000 PM,1117914,BIO1-Scientific-Method_Step4_Sci_Method_Pratice-Worksheet.docx,http://52.252.6.133/suite/repository/workspace/Users/170320/Assessment Attempt Attachments/21746053/390292/BIO1-Scientific-Method_Step4_Sci_Method_Pratice-Worksheet.docx,Success
178740,09-SEP-20 04.14.47.557000000 PM,1117913,better listener.pdf,http://52.252.6.133/suite/repository/workspace/Users/178740/Assessment Attempt Attachments/21742251/427507/better listener.pdf,500
172532,09-SEP-20 04.08.44.826000000 PM,1117905,prob16_09-09-2020-114050.pdf,http://52.252.6.133/suite/repository/workspace/Users/172532/Assessment Attempt Attachments/21742303/39716/prob16_09-09-2020-114050.pdf,Success
172532,09-SEP-20 04.08.44.826000000 PM,1117792,prob10_09-09-2020-111301.pdf,http://52.252.6.133/suite/repository/workspace/Users/172532/Assessment Attempt Attachments/21742303/253680/prob10_09-09-2020-111301.pdf,Success
172532,09-SEP-20 04.08.44.826000000 PM,1117774,prob9_09-09-2020-110818.pdf,http://52.252.6.133/suite/repository/workspace/Users/172532/Assessment Attempt Attachments/21742303/253676/prob9_09-09-2020-110818.pdf,Success
172532,09-SEP-20 04.08.44.826000000 PM,1117732,prob6_09-09-2020-105430.pdf,http://52.252.6.133/suite/repository/workspace/Users/172532/Assessment Attempt Attachments/21742303/39631/prob6_09-09-2020-105430.pdf,Success
172532,09-SEP-20 04.08.44.826000000 PM,1117711,prob3_09-09-2020-104216.pdf,http://52.252.6.133/suite/repository/workspace/Users/172532/Assessment Attempt Attachments/21742303/39627/prob3_09-09-2020-104216.pdf,Success
172532,09-SEP-20 04.08.44.826000000 PM,1117817,prob13_09-09-2020-112113.pdf,http://52.252.6.133/suite/repository/workspace/Users/172532/Assessment Attempt Attachments/21742303/253682/prob13_09-09-2020-112113.pdf,Success
170708,09-SEP-20 04.08.23.745000000 PM,1117903,When you walk in my house there are many rooms.docx,http://52.252.6.133/suite/repository/workspace/Users/170708/Assessment Attempt Attachments/21660196/430844/When you walk in my house there are many rooms.docx,Success
170708,09-SEP-20 04.08.23.745000000 PM,1117894,Spanish.mp3,http://52.252.6.133/suite/repository/workspace/Users/170708/Assessment Attempt Attachments/21660196/430844/Spanish.mp3,Success
177482,09-SEP-20 04.07.49.425000000 PM,1117900,Narrative Writing Lesson 3.docx,http://52.252.6.133/suite/repository/workspace/Users/177482/Assessment Attempt Attachments/21743858/459644/Narrative Writing Lesson 3.docx,Success
177593,09-SEP-20 04.05.35.556000000 PM,1117896,BIO1-Scientific-Method_Video-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/177593/Assessment Attempt Attachments/21745769/390152/BIO1-Scientific-Method_Video-Worksheet.pdf,Success
177593,09-SEP-20 04.05.35.556000000 PM,1117897,BIO1-Scientific-Method_Unify-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/177593/Assessment Attempt Attachments/21745769/390153/BIO1-Scientific-Method_Unify-Worksheet.pdf,Success
178683,09-SEP-20 04.05.03.369000000 PM,1117895,activity plan.pdf,http://52.252.6.133/suite/repository/workspace/Users/178683/Assessment Attempt Attachments/21746023/457115/activity plan.pdf,500
171001,09-SEP-20 04.04.09.742000000 PM,1117892,RUB.EDHS.2019.ELA.X.112.pdf,http://52.252.6.133/suite/repository/workspace/Users/171001/Assessment Attempt Attachments/21745463/459533/RUB.EDHS.2019.ELA.X.112.pdf,Success
151806,09-SEP-20 04.03.44.227000000 PM,1117891,Narrative essay.docx,http://52.252.6.133/suite/repository/workspace/Users/151806/Assessment Attempt Attachments/21704960/459644/Narrative essay.docx,Success
171479,09-SEP-20 04.03.38.338000000 PM,1117879,Vocaroo 09 Sep 2020 11_55_57 EDT 1dFooqLyuRxY.mp3,http://52.252.6.133/suite/repository/workspace/Users/171479/Assessment Attempt Attachments/21729328/398402/Vocaroo 09 Sep 2020 11_55_57 EDT 1dFooqLyuRxY.mp3,Success
171479,09-SEP-20 04.03.38.338000000 PM,1117890,Vocaroo 09 Sep 2020 12_02_42 EDT 1ia0CaWcGio9.mp3,http://52.252.6.133/suite/repository/workspace/Users/171479/Assessment Attempt Attachments/21729328/398396/Vocaroo 09 Sep 2020 12_02_42 EDT 1ia0CaWcGio9.mp3,Success
172226,09-SEP-20 04.03.25.281000000 PM,1117823,GOV1-Independent_Study_CountryBirthdates-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/172226/Assessment Attempt Attachments/21745164/392763/GOV1-Independent_Study_CountryBirthdates-Worksheet.pdf,Success
172226,09-SEP-20 04.03.25.281000000 PM,1117889,GOV1-Independent_Study_CountryResearch-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/172226/Assessment Attempt Attachments/21745164/392764/GOV1-Independent_Study_CountryResearch-Worksheet.pdf,Success
134425,09-SEP-20 04.02.55.768000000 PM,1117888,Lesson 2 essay correction.pdf,http://52.252.6.133/suite/repository/workspace/Users/134425/Assessment Attempt Attachments/21745827/459612/Lesson 2 essay correction.pdf,Success
177353,09-SEP-20 04.02.26.568000000 PM,1117839,IMG_5651.jpg,http://52.252.6.133/suite/repository/workspace/Users/177353/Assessment Attempt Attachments/21743199/253684/IMG_5651.jpg,Success
177353,09-SEP-20 04.02.26.568000000 PM,1117862,IMG_5652.jpg,http://52.252.6.133/suite/repository/workspace/Users/177353/Assessment Attempt Attachments/21743199/39717/IMG_5652.jpg,Success
177353,09-SEP-20 04.02.26.568000000 PM,1117825,IMG_5650.jpg,http://52.252.6.133/suite/repository/workspace/Users/177353/Assessment Attempt Attachments/21743199/155883/IMG_5650.jpg,Success
177353,09-SEP-20 04.02.26.568000000 PM,1117796,IMG_5649.jpg,http://52.252.6.133/suite/repository/workspace/Users/177353/Assessment Attempt Attachments/21743199/39231/IMG_5649.jpg,Success
104714,09-SEP-20 04.00.07.407000000 PM,1117886,Activity log.pdf,http://52.252.6.133/suite/repository/workspace/Users/104714/Assessment Attempt Attachments/21726180/457115/Activity log.pdf,Success
147402,09-SEP-20 03.58.26.880000000 PM,1117691,Canvas.mhtml,http://52.252.6.133/suite/repository/workspace/Users/147402/Assessment Attempt Attachments/21739568/312848/Canvas.mhtml,Success
147402,09-SEP-20 03.58.26.880000000 PM,1117851,Canvas.mhtml,http://52.252.6.133/suite/repository/workspace/Users/147402/Assessment Attempt Attachments/21739568/45934/Canvas.mhtml,Success
147402,09-SEP-20 03.58.26.880000000 PM,1117714,Canvas.mhtml,http://52.252.6.133/suite/repository/workspace/Users/147402/Assessment Attempt Attachments/21739568/180400/Canvas.mhtml,Success
147402,09-SEP-20 03.58.26.880000000 PM,1117875,Screenshot 2020-09-09 at 11.57.02.png,http://52.252.6.133/suite/repository/workspace/Users/147402/Assessment Attempt Attachments/21739568/51002/Screenshot 2020-09-09 at 11.57.02.png,Success
131389,09-SEP-20 03.58.19.801000000 PM,1117883,afl eng.docx,http://52.252.6.133/suite/repository/workspace/Users/131389/Assessment Attempt Attachments/21746109/459644/afl eng.docx,Success
151374,09-SEP-20 03.58.12.980000000 PM,1117882,Carrer plan.pdf,http://52.252.6.133/suite/repository/workspace/Users/151374/Assessment Attempt Attachments/21745957/445438/Carrer plan.pdf,Success
151374,09-SEP-20 03.58.12.980000000 PM,1117865,Screenshot (5).png,http://52.252.6.133/suite/repository/workspace/Users/151374/Assessment Attempt Attachments/21745957/445437/Screenshot (5).png,Success
172500,09-SEP-20 03.57.55.237000000 PM,1117881,(2) pe me test.docx,http://52.252.6.133/suite/repository/workspace/Users/172500/Assessment Attempt Attachments/21687791/317037/(2) pe me test.docx,Success
172500,09-SEP-20 03.57.55.237000000 PM,1117878,pe me test.docx,http://52.252.6.133/suite/repository/workspace/Users/172500/Assessment Attempt Attachments/21687791/317037/pe me test.docx,Success
131389,09-SEP-20 03.57.31.143000000 PM,1117877,afl eng.docx,http://52.252.6.133/suite/repository/workspace/Users/131389/Assessment Attempt Attachments/21722185/459612/afl eng.docx,Success
93413,09-SEP-20 03.57.09.280000000 PM,1117873,My challenge.docx,http://52.252.6.133/suite/repository/workspace/Users/93413/Assessment Attempt Attachments/21734436/459646/My challenge.docx,Success
178550,09-SEP-20 03.57.04.656000000 PM,1117872,BIO1-Scientific-Method_Step4_Sci_Method_Pratice-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/178550/Assessment Attempt Attachments/21744902/390292/BIO1-Scientific-Method_Step4_Sci_Method_Pratice-Worksheet.pdf,Success
178550,09-SEP-20 03.57.04.656000000 PM,1117801,ted ed video.pdf,http://52.252.6.133/suite/repository/workspace/Users/178550/Assessment Attempt Attachments/21744902/390156/ted ed video.pdf,Success
178550,09-SEP-20 03.57.04.656000000 PM,1117802,hipothisis.pdf,http://52.252.6.133/suite/repository/workspace/Users/178550/Assessment Attempt Attachments/21744902/390290/hipothisis.pdf,Success
172311,09-SEP-20 03.56.44.179000000 PM,1117845,Screen Shot 2020-09-09 at 8.46.11 AM.png,http://52.252.6.133/suite/repository/workspace/Users/172311/Assessment Attempt Attachments/21744883/143076/Screen Shot 2020-09-09 at 8.46.11 AM.png,Success
172311,09-SEP-20 03.56.44.179000000 PM,1117855,Screen Shot 2020-09-09 at 8.50.30 AM.png,http://52.252.6.133/suite/repository/workspace/Users/172311/Assessment Attempt Attachments/21744883/143078/Screen Shot 2020-09-09 at 8.50.30 AM.png,Success
88118,09-SEP-20 03.56.36.076000000 PM,1117799,4.jpg,http://52.252.6.133/suite/repository/workspace/Users/88118/Assessment Attempt Attachments/21739025/333329/4.jpg,Success
