USERS_ID,SUBMITTED_TIMESTAMP,PK_ID,ROOT_RESOURCE_ID,NAME_FIELD,PATH,VERSION_NUMBER,DESCRIPTION,LOAD_ID,IS_ACTIVE
134437,14-SEP-20 05.32.02.960000000 PM,1123693,,Untitled document (11).pdf,http://52.252.6.133/suite/repository/workspace/Users/134437/Assessment Attempt Attachments/21831721/430844/Untitled document (11).pdf,,,,T
134437,14-SEP-20 05.32.02.960000000 PM,1123689,,Vocaroo 14 Sep 2020 13_28_48 EDT 1obdFr2vJg0r.mp3,http://52.252.6.133/suite/repository/workspace/Users/134437/Assessment Attempt Attachments/21831721/430844/Vocaroo 14 Sep 2020 13_28_48 EDT 1obdFr2vJg0r.mp3,,,,T
134437,14-SEP-20 05.32.02.960000000 PM,1123690,,Vocaroo 14 Sep 2020 13_29_36 EDT 1czZUtsPghP2.mp3,http://52.252.6.133/suite/repository/workspace/Users/134437/Assessment Attempt Attachments/21831721/430844/Vocaroo 14 Sep 2020 13_29_36 EDT 1czZUtsPghP2.mp3,,,,T
178742,14-SEP-20 05.31.03.474000000 PM,1123685,,Rhetorical speech Faith Dixon.pdf,http://52.252.6.133/suite/repository/workspace/Users/178742/Assessment Attempt Attachments/21835292/427449/Rhetorical speech Faith Dixon.pdf,,,,T
171773,14-SEP-20 05.30.59.802000000 PM,1123613,,Unit1Lesson10AssessmentGraph.docx,http://52.252.6.133/suite/repository/workspace/Users/171773/Assessment Attempt Attachments/21831243/452141/Unit1Lesson10AssessmentGraph.docx,,,,T
171773,14-SEP-20 05.30.59.802000000 PM,1123683,,Unit1Lesson10AssesmentGraph2.docx,http://52.252.6.133/suite/repository/workspace/Users/171773/Assessment Attempt Attachments/21831243/452137/Unit1Lesson10AssesmentGraph2.docx,,,,T
176867,14-SEP-20 05.30.52.195000000 PM,1115722,,WS.EDHS.2019.CA.EL.X.1.pdf,http://52.252.6.133/suite/repository/workspace/Users/176867/Assessment Attempt Attachments/21705172/445438/WS.EDHS.2019.CA.EL.X.1.pdf,,,,T
176867,14-SEP-20 05.30.52.195000000 PM,1115723,,WS.EDHS.2019.CA.EL.X.1.pdf,http://52.252.6.133/suite/repository/workspace/Users/176867/Assessment Attempt Attachments/21705172/445437/WS.EDHS.2019.CA.EL.X.1.pdf,,,,T
138580,14-SEP-20 05.30.44.162000000 PM,1123687,,finidhed outline.docx,http://52.252.6.133/suite/repository/workspace/Users/138580/Assessment Attempt Attachments/21815559/354568/finidhed outline.docx,,,,T
95655,14-SEP-20 05.30.02.714000000 PM,1123684,,Rhetorical_Speech_Action_Project_Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/95655/Assessment Attempt Attachments/21812453/427451/Rhetorical_Speech_Action_Project_Worksheet.pdf,,,,T
